player_playerId,team_teamName,club_clubName
50032467,"4GHENT BC","4Ghent 1D"
50102716,"4GHENT BC","4Ghent 1D"
50074216,"4GHENT BC","4Ghent 1D"
50085131,"4GHENT BC","4Ghent 1D"
50085535,"BUGGENHOUT","Buggenhout 1D"
50082870,"BUGGENHOUT","Buggenhout 1D"
50086369,"BUGGENHOUT","Buggenhout 1D"
50095528,"BUGGENHOUT","Buggenhout 1D"
50071942,"BUGGENHOUT","Buggenhout 1G"
50098624,"BUGGENHOUT","Buggenhout 1G"
50086369,"BUGGENHOUT","Buggenhout 1G"
50095528,"BUGGENHOUT","Buggenhout 1G"
50061319,"BUGGENHOUT","Buggenhout 1H"
50080535,"BUGGENHOUT","Buggenhout 1H"
50071942,"BUGGENHOUT","Buggenhout 1H"
50098624,"BUGGENHOUT","Buggenhout 1H"
50061319,"BUGGENHOUT","Buggenhout 2G"
50080535,"BUGGENHOUT","Buggenhout 2G"
50085535,"BUGGENHOUT","Buggenhout 2G"
50082870,"BUGGENHOUT","Buggenhout 2G"
50085317,"DE MINTONS BC","De Mintons 1D"
50047793,"DE MINTONS BC","De Mintons 1D"
50062957,"DE MINTONS BC","De Mintons 1D"
50081119,"DE MINTONS BC","De Mintons 1D"
50091754,"DE MINTONS BC","De Mintons 1G"
50106729,"DE MINTONS BC","De Mintons 1G"
50047793,"DE MINTONS BC","De Mintons 1G"
50062957,"DE MINTONS BC","De Mintons 1G"
50000829,"DE MINTONS BC","De Mintons 1H"
50091754,"DE MINTONS BC","De Mintons 1H"
50072460,"DE MINTONS BC","De Mintons 1H"
50106729,"DE MINTONS BC","De Mintons 1H"
50050689,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50057306,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50098161,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50063677,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50042022,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50059488,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50098161,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50063677,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50071120,"LATEM-DE PINTE BC","Latem-De Pinte 1H"
