player_playerId,team_teamName,club_clubName
50102716,"4GHENT BC","4Ghent 1D"
50063844,"4GHENT BC","4Ghent 1D"
50041989,"4GHENT BC","4Ghent 1D"
50085131,"4GHENT BC","4Ghent 1D"
50079541,"BEVEREN BC","Beveren 1G"
50099659,"BEVEREN BC","Beveren 1G"
50090043,"BEVEREN BC","Beveren 1G"
50114263,"BEVEREN BC","Beveren 1G"
50060793,"BEVEREN BC","Beveren 1H"
50079541,"BEVEREN BC","Beveren 1H"
50113907,"BEVEREN BC","Beveren 1H"
50090043,"BEVEREN BC","Beveren 1H"
50086369,"BUGGENHOUT","Buggenhout 1D"
50974181,"BUGGENHOUT","Buggenhout 1D"
50095528,"BUGGENHOUT","Buggenhout 1D"
50111184,"BUGGENHOUT","Buggenhout 1D"
50098624,"BUGGENHOUT","Buggenhout 1G"
50086369,"BUGGENHOUT","Buggenhout 1G"
50095528,"BUGGENHOUT","Buggenhout 1G"
50071942,"BUGGENHOUT","Buggenhout 1G"
50098624,"BUGGENHOUT","Buggenhout 1H"
50061319,"BUGGENHOUT","Buggenhout 1H"
50080535,"BUGGENHOUT","Buggenhout 1H"
50071942,"BUGGENHOUT","Buggenhout 1H"
50072460,"DE MINTONS BC","De Mintons 1G"
50047793,"DE MINTONS BC","De Mintons 1G"
50106729,"DE MINTONS BC","De Mintons 1G"
50062957,"DE MINTONS BC","De Mintons 1G"
50072460,"DE MINTONS BC","De Mintons 1H"
50063793,"DE MINTONS BC","De Mintons 1H"
50100351,"DE MINTONS BC","De Mintons 1H"
50106729,"DE MINTONS BC","De Mintons 1H"
50092877,"DE MINTONS BC","De Mintons 2H"
50091754,"DE MINTONS BC","De Mintons 2H"
50114546,"DE MINTONS BC","De Mintons 2H"
50078722,"DE MINTONS BC","De Mintons 2H"
50044618,"DENDERLEEUW BC","Denderleeuw 1H"
50103381,"DENDERLEEUW BC","Denderleeuw 1H"
50637223,"DENDERLEEUW BC","Denderleeuw 1H"
50019427,"DENDERLEEUW BC","Denderleeuw 1H"
50112156,"LANDEGEM BC","Landegem 1D"
50103886,"LANDEGEM BC","Landegem 1D"
50093307,"LANDEGEM BC","Landegem 1D"
50093316,"LANDEGEM BC","Landegem 1D"
50093318,"LANDEGEM BC","Landegem 1G"
50112157,"LANDEGEM BC","Landegem 1G"
50103886,"LANDEGEM BC","Landegem 1G"
50093316,"LANDEGEM BC","Landegem 1G"
50093319,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50098161,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50057306,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50063677,"LATEM-DE PINTE BC","Latem-De Pinte 1D"
50055239,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50098161,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50071120,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50063677,"LATEM-DE PINTE BC","Latem-De Pinte 1G"
50042022,"LATEM-DE PINTE BC","Latem-De Pinte 1H"
50055239,"LATEM-DE PINTE BC","Latem-De Pinte 1H"
50071120,"LATEM-DE PINTE BC","Latem-De Pinte 1H"
50062683,"LATEM-DE PINTE BC","Latem-De Pinte 1H"
50103314,"LOKERSE BC","Lokerse 1D"
50097641,"LOKERSE BC","Lokerse 1D"
50108089,"LOKERSE BC","Lokerse 1D"
50085168,"LOKERSE BC","Lokerse 1D"
50097641,"LOKERSE BC","Lokerse 1G"
50108089,"LOKERSE BC","Lokerse 1G"
50069710,"LOKERSE BC","Lokerse 1G"
50080698,"LOKERSE BC","Lokerse 1G"
50083975,"LOKERSE BC","Lokerse 1H"
50116450,"LOKERSE BC","Lokerse 1H"
50069710,"LOKERSE BC","Lokerse 1H"
50080698,"LOKERSE BC","Lokerse 1H"
50063996,"LOKERSE BC","Lokerse 2D"
50213059,"LOKERSE BC","Lokerse 2D"
50081966,"LOKERSE BC","Lokerse 2D"
50063455,"LOKERSE BC","Lokerse 2D"
50083975,"LOKERSE BC","Lokerse 2G"
50085168,"LOKERSE BC","Lokerse 2G"
50066225,"LOKERSE BC","Lokerse 2G"
50063455,"LOKERSE BC","Lokerse 2G"
50101286,"LOKERSE BC","Lokerse 2H"
50716581,"LOKERSE BC","Lokerse 2H"
50066225,"LOKERSE BC","Lokerse 2H"
50093680,"LOKERSE BC","Lokerse 2H"
50095469,"LOKERSE BC","Lokerse 3D"
50096749,"LOKERSE BC","Lokerse 3D"
50109507,"LOKERSE BC","Lokerse 3D"
50073589,"LOKERSE BC","Lokerse 3D"
50103314,"LOKERSE BC","Lokerse 3G"
50116450,"LOKERSE BC","Lokerse 3G"
50716581,"LOKERSE BC","Lokerse 3G"
50213059,"LOKERSE BC","Lokerse 3G"
50075943,"PLUIMPLUKKERS BC","Pluimplukkers 1D"
50055238,"PLUIMPLUKKERS BC","Pluimplukkers 1D"
50083201,"PLUIMPLUKKERS BC","Pluimplukkers 1D"
50059467,"PLUIMPLUKKERS BC","Pluimplukkers 1D"
50109206,"PLUIMPLUKKERS BC","Pluimplukkers 1G"
50075943,"PLUIMPLUKKERS BC","Pluimplukkers 1G"
50083201,"PLUIMPLUKKERS BC","Pluimplukkers 1G"
50080699,"PLUIMPLUKKERS BC","Pluimplukkers 1G"
50109206,"PLUIMPLUKKERS BC","Pluimplukkers 1H"
50058137,"PLUIMPLUKKERS BC","Pluimplukkers 1H"
50061228,"PLUIMPLUKKERS BC","Pluimplukkers 1H"
50056875,"PLUIMPLUKKERS BC","Pluimplukkers 1H"
50116755,"PLUIMPLUKKERS BC","Pluimplukkers 2D"
50081029,"PLUIMPLUKKERS BC","Pluimplukkers 2D"
50091428,"PLUIMPLUKKERS BC","Pluimplukkers 2D"
50068658,"PLUIMPLUKKERS BC","Pluimplukkers 2D"
50084667,"PLUIMPLUKKERS BC","Pluimplukkers 2G"
50059467,"PLUIMPLUKKERS BC","Pluimplukkers 2G"
50081029,"PLUIMPLUKKERS BC","Pluimplukkers 2G"
50056875,"PLUIMPLUKKERS BC","Pluimplukkers 2G"
50376993,"PLUIMPLUKKERS BC","Pluimplukkers 2H"
50084667,"PLUIMPLUKKERS BC","Pluimplukkers 2H"
50061387,"PLUIMPLUKKERS BC","Pluimplukkers 2H"
50080699,"PLUIMPLUKKERS BC","Pluimplukkers 2H"
50116755,"PLUIMPLUKKERS BC","Pluimplukkers 3G"
50058137,"PLUIMPLUKKERS BC","Pluimplukkers 3G"
50055238,"PLUIMPLUKKERS BC","Pluimplukkers 3G"
50061228,"PLUIMPLUKKERS BC","Pluimplukkers 3G"
50414194,"PLUIMPLUKKERS BC","Pluimplukkers 3H"
50101637,"PLUIMPLUKKERS BC","Pluimplukkers 3H"
50116742,"PLUIMPLUKKERS BC","Pluimplukkers 3H"
50110750,"PLUIMPLUKKERS BC","Pluimplukkers 3H"
50101637,"PLUIMPLUKKERS BC","Pluimplukkers 4G"
50116742,"PLUIMPLUKKERS BC","Pluimplukkers 4G"
50091428,"PLUIMPLUKKERS BC","Pluimplukkers 4G"
50104831,"PLUIMPLUKKERS BC","Pluimplukkers 4G"
50039675,"CHALLENGE WETTEREN BC","Wetteren 1H"
50109183,"CHALLENGE WETTEREN BC","Wetteren 1H"
50106208,"CHALLENGE WETTEREN BC","Wetteren 1H"
50107383,"CHALLENGE WETTEREN BC","Wetteren 1H"
